
> backend@0.1.0 develop /home/ubuntu/backend/sigtuple-backend
> strapi develop


 Project information

[90m┌────────────────────[39m[90m┬──────────────────────────────────────────────────┐[39m
[90m│[39m Time               [90m│[39m Fri Jul 09 2021 17:28:55 GMT+0000 (Coordinated … [90m│[39m
[90m│[39m Launched in        [90m│[39m 2496 ms                                          [90m│[39m
[90m│[39m Environment        [90m│[39m development                                      [90m│[39m
[90m│[39m Process PID        [90m│[39m 30087                                            [90m│[39m
[90m│[39m Version            [90m│[39m 3.6.5 (node v14.17.2)                            [90m│[39m
[90m│[39m Edition            [90m│[39m Community                                        [90m│[39m
[90m└────────────────────[39m[90m┴──────────────────────────────────────────────────┘[39m

 Actions available

Welcome back!
To manage your project 🚀, go to the administration panel at:
http://localhost:1337/admin

To access the server ⚡️, go to:
http://localhost:1337

[2021-07-18T15:08:56.686Z] debug GET /uploads/small_architectural_111v_16225ac9c0_afa2d96e7c.jpg (1 ms) 200
[2021-07-18T15:11:23.637Z] debug GET /publications (23 ms) 200
[2021-07-18T15:11:23.646Z] debug GET /clients (25 ms) 200
[2021-07-18T15:11:23.659Z] debug GET /clients/count (8 ms) 200
[2021-07-18T15:11:24.076Z] debug GET /publications (11 ms) 200
[2021-07-18T15:11:24.334Z] debug GET /clients/count (13 ms) 200
[2021-07-18T15:11:24.340Z] debug GET /clients (24 ms) 200
[2021-07-18T15:11:24.899Z] debug GET /uploads/Dr_Prathima_K_M_Pathology_e63e657e87.png (1 ms) 200
[2021-07-18T15:11:24.908Z] debug GET /uploads/small_architectural_111v_16225ac9c0_afa2d96e7c.jpg (1 ms) 200
[2021-07-18T15:11:44.271Z] debug GET /publications (18 ms) 200
[2021-07-18T15:11:44.284Z] debug GET /clients (19 ms) 200
[2021-07-18T15:11:44.299Z] debug GET /clients/count (6 ms) 200
[2021-07-18T15:11:44.593Z] debug GET /uploads/Dr_Prathima_K_M_Pathology_e63e657e87.png (1 ms) 200
[2021-07-18T15:11:44.876Z] debug GET /uploads/small_architectural_111v_16225ac9c0_afa2d96e7c.jpg (1 ms) 200
[2021-07-18T15:11:47.093Z] debug GET /clients/count (10 ms) 200
[2021-07-18T15:11:47.109Z] debug GET /clients (19 ms) 200
[2021-07-18T15:11:47.120Z] debug GET /publications (17 ms) 200
[2021-07-18T15:11:47.395Z] debug GET /uploads/Dr_Prathima_K_M_Pathology_e63e657e87.png (3 ms) 200
[2021-07-18T15:11:47.396Z] debug GET /uploads/small_architectural_111v_16225ac9c0_afa2d96e7c.jpg (3 ms) 200
[2021-07-18T15:11:51.123Z] debug GET /clients/count (13 ms) 200
[2021-07-18T15:11:51.150Z] debug GET /clients (34 ms) 200
[2021-07-18T15:11:51.158Z] debug GET /publications (28 ms) 200
[2021-07-18T15:11:51.438Z] debug GET /uploads/small_architectural_111v_16225ac9c0_afa2d96e7c.jpg (2 ms) 200
[2021-07-18T15:11:51.438Z] debug GET /uploads/Dr_Prathima_K_M_Pathology_e63e657e87.png (1 ms) 200
[2021-07-18T15:16:28.265Z] debug GET /publications (22 ms) 200
[2021-07-18T15:16:28.272Z] debug GET /clients (24 ms) 200
[2021-07-18T15:16:28.281Z] debug GET /clients/count (7 ms) 200
[2021-07-18T15:16:28.837Z] debug GET /uploads/small_architectural_111v_16225ac9c0_afa2d96e7c.jpg (2 ms) 200
[2021-07-18T15:16:28.839Z] debug GET /uploads/Dr_Prathima_K_M_Pathology_e63e657e87.png (1 ms) 200
[2021-07-18T15:16:49.177Z] debug GET /publications (12 ms) 200
[2021-07-18T15:16:49.435Z] debug GET /clients (14 ms) 200
[2021-07-18T15:16:49.459Z] debug GET /clients/count (7 ms) 200
[2021-07-18T15:16:49.734Z] debug GET /uploads/Dr_Prathima_K_M_Pathology_e63e657e87.png (1 ms) 200
[2021-07-18T15:16:50.018Z] debug GET /uploads/small_architectural_111v_16225ac9c0_afa2d96e7c.jpg (1 ms) 200
[2021-07-18T15:19:32.932Z] debug GET /clients/count (12 ms) 200
[2021-07-18T15:19:32.935Z] debug GET /publications (21 ms) 200
[2021-07-18T15:19:33.553Z] debug GET /clients (22 ms) 200
[2021-07-18T15:19:34.115Z] debug GET /uploads/Dr_Prathima_K_M_Pathology_e63e657e87.png (1 ms) 200
[2021-07-18T15:19:34.138Z] debug GET /uploads/small_architectural_111v_16225ac9c0_afa2d96e7c.jpg (19 ms) 200
[2021-07-18T15:19:56.530Z] debug GET /publications (13 ms) 200
[2021-07-18T15:19:56.802Z] debug GET /clients (23 ms) 200
[2021-07-18T15:19:56.803Z] debug GET /clients/count (15 ms) 200
[2021-07-18T15:19:57.107Z] debug GET /uploads/Dr_Prathima_K_M_Pathology_e63e657e87.png (2 ms) 200
[2021-07-18T15:19:57.397Z] debug GET /uploads/small_architectural_111v_16225ac9c0_afa2d96e7c.jpg (1 ms) 200
[2021-07-18T15:20:11.075Z] debug GET /publications (12 ms) 200
[2021-07-18T15:20:11.101Z] debug GET /clients/count (12 ms) 200
[2021-07-18T15:20:11.107Z] debug GET /clients (22 ms) 200
[2021-07-18T15:20:11.666Z] debug GET /uploads/Dr_Prathima_K_M_Pathology_e63e657e87.png (2 ms) 200
[2021-07-18T15:20:11.679Z] debug GET /uploads/small_architectural_111v_16225ac9c0_afa2d96e7c.jpg (0 ms) 200
[2021-07-18T15:22:59.996Z] debug GET /clients/count (26 ms) 200
[2021-07-18T15:22:59.999Z] debug GET /publications (50 ms) 200
[2021-07-18T15:23:00.014Z] debug GET /clients (50 ms) 200
[2021-07-18T15:23:00.582Z] debug GET /uploads/Dr_Prathima_K_M_Pathology_e63e657e87.png (1 ms) 200
[2021-07-18T15:23:00.595Z] debug GET /uploads/small_architectural_111v_16225ac9c0_afa2d96e7c.jpg (1 ms) 200
[2021-07-18T15:23:08.958Z] debug GET /publications (13 ms) 200
[2021-07-18T15:23:09.242Z] debug GET /clients (19 ms) 200
[2021-07-18T15:23:09.246Z] debug GET /clients/count (12 ms) 200
[2021-07-18T15:23:09.519Z] debug GET /uploads/Dr_Prathima_K_M_Pathology_e63e657e87.png (1 ms) 200
[2021-07-18T15:23:09.793Z] debug GET /uploads/small_architectural_111v_16225ac9c0_afa2d96e7c.jpg (1 ms) 200
[2021-07-18T15:23:15.715Z] debug GET /publications (13 ms) 200
[2021-07-18T15:23:15.967Z] debug GET /clients (14 ms) 200
[2021-07-18T15:23:15.980Z] debug GET /clients/count (7 ms) 200
[2021-07-18T15:23:16.543Z] debug GET /uploads/Dr_Prathima_K_M_Pathology_e63e657e87.png (1 ms) 200
[2021-07-18T15:23:16.585Z] debug GET /uploads/small_architectural_111v_16225ac9c0_afa2d96e7c.jpg (1 ms) 200
[2021-07-18T15:23:41.841Z] debug GET /publications (15 ms) 200
[2021-07-18T15:23:41.856Z] debug GET /clients/count (13 ms) 200
[2021-07-18T15:23:41.862Z] debug GET /clients (24 ms) 200
[2021-07-18T15:23:42.171Z] debug GET /uploads/Dr_Prathima_K_M_Pathology_e63e657e87.png (1 ms) 200
[2021-07-18T15:23:42.434Z] debug GET /uploads/small_architectural_111v_16225ac9c0_afa2d96e7c.jpg (1 ms) 200
[2021-07-18T15:23:57.151Z] debug GET /publications (11 ms) 200
[2021-07-18T15:23:57.440Z] debug GET /clients/count (7 ms) 200
[2021-07-18T15:23:57.462Z] debug GET /clients (15 ms) 200
[2021-07-18T15:23:58.060Z] debug GET /uploads/Dr_Prathima_K_M_Pathology_e63e657e87.png (1 ms) 200
[2021-07-18T15:23:58.063Z] debug GET /uploads/small_architectural_111v_16225ac9c0_afa2d96e7c.jpg (1 ms) 200
[2021-07-18T15:24:01.611Z] debug GET /clients (46 ms) 200
[2021-07-18T15:24:01.612Z] debug GET /clients/count (34 ms) 200
[2021-07-18T15:24:01.617Z] debug GET /publications (37 ms) 200
[2021-07-18T15:24:01.900Z] debug GET /uploads/small_architectural_111v_16225ac9c0_afa2d96e7c.jpg (1 ms) 200
[2021-07-18T15:24:01.901Z] debug GET /uploads/Dr_Prathima_K_M_Pathology_e63e657e87.png (1 ms) 200
[2021-07-18T15:27:31.545Z] debug GET /publications (28 ms) 200
[2021-07-18T15:27:31.554Z] debug GET /clients (32 ms) 200
[2021-07-18T15:27:31.556Z] debug GET /clients/count (15 ms) 200
[2021-07-18T15:27:32.147Z] debug GET /uploads/Dr_Prathima_K_M_Pathology_e63e657e87.png (1 ms) 200
[2021-07-18T15:27:32.151Z] debug GET /uploads/small_architectural_111v_16225ac9c0_afa2d96e7c.jpg (1 ms) 200
[2021-07-18T15:27:36.836Z] debug GET /clients/count (9 ms) 200
[2021-07-18T15:27:37.125Z] debug GET /clients (19 ms) 200
[2021-07-18T15:27:37.136Z] debug GET /publications (18 ms) 200
[2021-07-18T15:27:37.439Z] debug GET /uploads/small_architectural_111v_16225ac9c0_afa2d96e7c.jpg (2 ms) 200
[2021-07-18T15:27:37.705Z] debug GET /uploads/Dr_Prathima_K_M_Pathology_e63e657e87.png (1 ms) 200
[2021-07-18T15:31:32.630Z] debug GET /publications (19 ms) 200
[2021-07-18T15:31:32.643Z] debug GET /clients/count (17 ms) 200
[2021-07-18T15:31:32.649Z] debug GET /clients (26 ms) 200
[2021-07-18T15:31:33.212Z] debug GET /uploads/Dr_Prathima_K_M_Pathology_e63e657e87.png (1 ms) 200
[2021-07-18T15:31:33.215Z] debug GET /uploads/small_architectural_111v_16225ac9c0_afa2d96e7c.jpg (1 ms) 200
[2021-07-18T15:31:37.913Z] debug GET /clients/count (12 ms) 200
[2021-07-18T15:31:38.197Z] debug GET /clients (25 ms) 200
[2021-07-18T15:31:38.200Z] debug GET /publications (21 ms) 200
[2021-07-18T15:31:38.488Z] debug GET /uploads/small_architectural_111v_16225ac9c0_afa2d96e7c.jpg (2 ms) 200
[2021-07-18T15:31:38.751Z] debug GET /uploads/Dr_Prathima_K_M_Pathology_e63e657e87.png (1 ms) 200
[2021-07-18T15:36:29.080Z] debug GET /publications (12 ms) 200
[2021-07-18T15:36:29.092Z] debug GET /clients/count (6 ms) 200
[2021-07-18T15:36:29.110Z] debug GET /clients (13 ms) 200
[2021-07-18T15:36:29.649Z] debug GET /uploads/Dr_Prathima_K_M_Pathology_e63e657e87.png (1 ms) 200
[2021-07-18T15:36:29.665Z] debug GET /uploads/small_architectural_111v_16225ac9c0_afa2d96e7c.jpg (1 ms) 200
[2021-07-18T15:45:46.580Z] debug GET /publications (15 ms) 200
[2021-07-18T15:45:46.598Z] debug GET /clients/count (15 ms) 200
[2021-07-18T15:45:46.611Z] debug GET /clients (35 ms) 200
[2021-07-18T15:45:47.153Z] debug GET /uploads/Dr_Prathima_K_M_Pathology_e63e657e87.png (1 ms) 200
[2021-07-18T15:45:47.175Z] debug GET /uploads/small_architectural_111v_16225ac9c0_afa2d96e7c.jpg (1 ms) 200
[2021-07-18T15:51:28.514Z] debug GET /clients/count (21 ms) 200
[2021-07-18T15:51:28.519Z] debug GET /publications (33 ms) 200
[2021-07-18T15:51:28.525Z] debug GET /clients (30 ms) 200
[2021-07-18T15:52:14.121Z] debug GET /uploads/Dr_Prathima_K_M_Pathology_e63e657e87.png (2 ms) 200
[2021-07-18T15:52:14.364Z] debug GET /uploads/small_architectural_111v_16225ac9c0_afa2d96e7c.jpg (3 ms) 200
[2021-07-18T15:52:23.008Z] debug GET /publications (16 ms) 200
[2021-07-18T15:52:23.020Z] debug GET /clients (16 ms) 200
[2021-07-18T15:52:23.040Z] debug GET /clients/count (6 ms) 200
[2021-07-18T15:52:48.763Z] debug GET /publications (12 ms) 200
[2021-07-18T15:52:49.043Z] debug GET /clients/count (16 ms) 200
[2021-07-18T15:52:49.051Z] debug GET /clients (18 ms) 200
[2021-07-18T15:55:06.820Z] debug GET /clients/count (17 ms) 200
[2021-07-18T15:55:06.834Z] debug GET /publications (25 ms) 200
[2021-07-18T15:55:06.840Z] debug GET /clients (25 ms) 200
[2021-07-18T15:55:07.705Z] debug GET /uploads/Dr_Prathima_K_M_Pathology_e63e657e87.png (1 ms) 200
[2021-07-18T15:55:07.829Z] debug GET /uploads/small_architectural_111v_16225ac9c0_afa2d96e7c.jpg (1 ms) 200
[2021-07-18T15:55:40.032Z] debug GET /publications (13 ms) 200
[2021-07-18T15:55:40.063Z] debug GET /clients/count (14 ms) 200
[2021-07-18T15:55:40.071Z] debug GET /clients (19 ms) 200
[2021-07-18T15:55:44.750Z] debug GET /clients/count (7 ms) 200
[2021-07-18T15:55:44.780Z] debug GET /publications (20 ms) 200
[2021-07-18T15:55:44.784Z] debug GET /clients (28 ms) 200
[2021-07-18T15:56:46.171Z] debug GET /publications (22 ms) 200
[2021-07-18T15:56:46.180Z] debug GET /clients (26 ms) 200
[2021-07-18T15:56:46.185Z] debug GET /clients/count (11 ms) 200
[2021-07-18T15:56:46.733Z] debug GET /uploads/Dr_Prathima_K_M_Pathology_e63e657e87.png (1 ms) 200
[2021-07-18T15:56:46.757Z] debug GET /uploads/small_architectural_111v_16225ac9c0_afa2d96e7c.jpg (1 ms) 200
[2021-07-18T16:01:09.709Z] debug GET /publications (22 ms) 200
[2021-07-18T16:01:09.713Z] debug GET /clients (29 ms) 200
[2021-07-18T16:01:09.736Z] debug GET /clients/count (14 ms) 200
[2021-07-18T16:01:11.462Z] debug GET /uploads/small_architectural_111v_16225ac9c0_afa2d96e7c.jpg (1 ms) 200
[2021-07-18T16:01:11.468Z] debug GET /uploads/Dr_Prathima_K_M_Pathology_e63e657e87.png (2 ms) 200
[2021-07-18T16:11:23.367Z] debug GET /publications (28 ms) 200
[2021-07-18T16:11:23.368Z] debug GET /clients/count (21 ms) 200
[2021-07-18T16:11:23.372Z] debug GET /clients (37 ms) 200
[2021-07-18T16:11:23.918Z] debug GET /uploads/Dr_Prathima_K_M_Pathology_e63e657e87.png (1 ms) 200
[2021-07-18T16:11:23.960Z] debug GET /uploads/small_architectural_111v_16225ac9c0_afa2d96e7c.jpg (0 ms) 200
[2021-07-18T16:11:30.574Z] debug GET /publications (12 ms) 200
[2021-07-18T16:11:30.861Z] debug GET /clients/count (26 ms) 200
[2021-07-18T16:11:30.873Z] debug GET /clients (42 ms) 200
[2021-07-18T16:11:31.154Z] debug GET /uploads/Dr_Prathima_K_M_Pathology_e63e657e87.png (1 ms) 200
[2021-07-18T16:11:31.432Z] debug GET /uploads/small_architectural_111v_16225ac9c0_afa2d96e7c.jpg (1 ms) 200
[2021-07-18T16:20:00.917Z] debug GET /publications (20 ms) 200
[2021-07-18T16:20:00.931Z] debug GET /clients (25 ms) 200
[2021-07-18T16:20:00.933Z] debug GET /clients/count (13 ms) 200
[2021-07-18T16:20:01.485Z] debug GET /uploads/Dr_Prathima_K_M_Pathology_e63e657e87.png (1 ms) 200
[2021-07-18T16:20:01.504Z] debug GET /uploads/small_architectural_111v_16225ac9c0_afa2d96e7c.jpg (1 ms) 200
[2021-07-18T16:23:03.496Z] debug GET /publications (14 ms) 200
[2021-07-18T16:23:03.543Z] debug GET /clients (22 ms) 200
[2021-07-18T16:23:03.583Z] debug GET /clients/count (6 ms) 200
[2021-07-18T16:23:04.088Z] debug GET /uploads/Dr_Prathima_K_M_Pathology_e63e657e87.png (1 ms) 200
[2021-07-18T16:23:04.101Z] debug GET /uploads/small_architectural_111v_16225ac9c0_afa2d96e7c.jpg (1 ms) 200
[2021-07-18T16:23:22.563Z] debug GET /publications (12 ms) 200
[2021-07-18T16:23:22.888Z] debug GET /clients/count (15 ms) 200
[2021-07-18T16:23:22.896Z] debug GET /clients (20 ms) 200
[2021-07-18T16:23:23.248Z] debug GET /uploads/Dr_Prathima_K_M_Pathology_e63e657e87.png (1 ms) 200
[2021-07-18T16:23:23.518Z] debug GET /uploads/small_architectural_111v_16225ac9c0_afa2d96e7c.jpg (1 ms) 200
[2021-07-18T16:23:54.204Z] debug GET /publications (13 ms) 200
[2021-07-18T16:23:54.239Z] debug GET /clients (20 ms) 200
[2021-07-18T16:23:54.240Z] debug GET /clients/count (14 ms) 200
[2021-07-18T16:23:55.022Z] debug GET /uploads/small_architectural_111v_16225ac9c0_afa2d96e7c.jpg (2 ms) 200
[2021-07-18T16:23:55.025Z] debug GET /uploads/Dr_Prathima_K_M_Pathology_e63e657e87.png (2 ms) 200
[2021-07-18T16:24:16.680Z] debug GET /publications (12 ms) 200
[2021-07-18T16:24:16.702Z] debug GET /clients/count (13 ms) 200
[2021-07-18T16:24:16.708Z] debug GET /clients (26 ms) 200
[2021-07-18T16:24:17.279Z] debug GET /uploads/Dr_Prathima_K_M_Pathology_e63e657e87.png (1 ms) 200
[2021-07-18T16:24:17.309Z] debug GET /uploads/small_architectural_111v_16225ac9c0_afa2d96e7c.jpg (1 ms) 200
[2021-07-18T16:27:15.083Z] debug GET /publications (12 ms) 200
[2021-07-18T16:27:15.108Z] debug GET /clients (22 ms) 200
[2021-07-18T16:27:15.111Z] debug GET /clients/count (16 ms) 200
[2021-07-18T16:30:13.080Z] debug GET /publications (27 ms) 200
[2021-07-18T16:30:13.083Z] debug GET /clients/count (21 ms) 200
[2021-07-18T16:30:13.091Z] debug GET /clients (25 ms) 200
[2021-07-18T16:30:34.799Z] debug GET /publications (12 ms) 200
[2021-07-18T16:30:35.057Z] debug GET /clients (15 ms) 200
[2021-07-18T16:30:35.065Z] debug GET /clients/count (6 ms) 200
[2021-07-18T16:31:05.095Z] debug GET /clients/count (26 ms) 200
[2021-07-18T16:31:05.103Z] debug GET /publications (41 ms) 200
[2021-07-18T16:31:05.109Z] debug GET /clients (36 ms) 200
[2021-07-18T16:31:23.804Z] debug GET /publications (12 ms) 200
[2021-07-18T16:31:24.088Z] debug GET /clients (20 ms) 200
[2021-07-18T16:31:24.091Z] debug GET /clients/count (15 ms) 200
[2021-07-18T16:34:15.526Z] debug GET /publications (28 ms) 200
[2021-07-18T16:34:15.542Z] debug GET /clients (38 ms) 200
[2021-07-18T16:34:15.543Z] debug GET /clients/count (28 ms) 200
[2021-07-18T16:34:16.114Z] debug GET /uploads/Dr_Prathima_K_M_Pathology_e63e657e87.png (3 ms) 200
[2021-07-18T16:34:16.120Z] debug GET /uploads/small_architectural_111v_16225ac9c0_afa2d96e7c.jpg (1 ms) 200
[2021-07-18T20:29:56.199Z] debug GET /publications (19 ms) 200
[2021-07-18T20:29:56.211Z] debug GET /clients (15 ms) 200
[2021-07-18T20:29:56.237Z] debug GET /clients/count (7 ms) 200
[2021-07-18T20:29:56.773Z] debug GET /uploads/Dr_Prathima_K_M_Pathology_e63e657e87.png (1 ms) 200
[2021-07-18T20:29:56.784Z] debug GET /uploads/small_architectural_111v_16225ac9c0_afa2d96e7c.jpg (1 ms) 200
[2021-07-19T05:09:22.175Z] debug GET /clients/count (20 ms) 200
[2021-07-19T05:09:22.179Z] debug GET /publications (29 ms) 200
[2021-07-19T05:09:22.182Z] debug GET /clients (38 ms) 200
[2021-07-19T05:09:22.731Z] debug GET /uploads/Dr_Prathima_K_M_Pathology_e63e657e87.png (1 ms) 200
[2021-07-19T05:09:22.746Z] debug GET /uploads/small_architectural_111v_16225ac9c0_afa2d96e7c.jpg (1 ms) 200
[2021-07-19T05:09:27.606Z] debug GET /publications (12 ms) 200
[2021-07-19T05:09:27.885Z] debug GET /clients/count (15 ms) 200
[2021-07-19T05:09:27.893Z] debug GET /clients (19 ms) 200
[2021-07-19T05:09:28.177Z] debug GET /uploads/Dr_Prathima_K_M_Pathology_e63e657e87.png (1 ms) 200
[2021-07-19T05:09:28.455Z] debug GET /uploads/small_architectural_111v_16225ac9c0_afa2d96e7c.jpg (1 ms) 200
[2021-07-19T05:13:03.089Z] debug GET /publications (19 ms) 200
[2021-07-19T05:13:03.105Z] debug GET /clients/count (13 ms) 200
[2021-07-19T05:13:03.109Z] debug GET /clients (29 ms) 200
[2021-07-19T05:13:03.651Z] debug GET /uploads/Dr_Prathima_K_M_Pathology_e63e657e87.png (2 ms) 200
[2021-07-19T05:13:03.653Z] debug GET /uploads/small_architectural_111v_16225ac9c0_afa2d96e7c.jpg (1 ms) 200
[2021-07-19T05:19:59.434Z] debug GET /clients/count (36 ms) 200
[2021-07-19T05:19:59.438Z] debug GET /publications (49 ms) 200
[2021-07-19T05:19:59.444Z] debug GET /clients (49 ms) 200
[2021-07-19T05:23:29.977Z] debug GET /publications (12 ms) 200
[2021-07-19T05:23:30.003Z] debug GET /clients/count (19 ms) 200
[2021-07-19T05:23:30.008Z] debug GET /clients (27 ms) 200
[2021-07-19T05:23:30.577Z] debug GET /uploads/Dr_Prathima_K_M_Pathology_e63e657e87.png (1 ms) 200
[2021-07-19T05:23:30.587Z] debug GET /uploads/small_architectural_111v_16225ac9c0_afa2d96e7c.jpg (1 ms) 200
[2021-07-19T05:43:53.798Z] debug GET /clients/count (41 ms) 200
[2021-07-19T05:43:53.803Z] debug GET /publications (67 ms) 200
[2021-07-19T05:43:53.815Z] debug GET /clients (67 ms) 200
[2021-07-19T05:43:54.832Z] debug GET /uploads/Dr_Prathima_K_M_Pathology_e63e657e87.png (1 ms) 200
[2021-07-19T05:43:54.996Z] debug GET /uploads/small_architectural_111v_16225ac9c0_afa2d96e7c.jpg (1 ms) 200
[2021-07-19T06:01:35.742Z] debug GET /publications (37 ms) 200
[2021-07-19T06:01:35.744Z] debug GET /clients/count (23 ms) 200
[2021-07-19T06:01:35.750Z] debug GET /clients (38 ms) 200
[2021-07-19T06:01:36.484Z] debug GET /uploads/Dr_Prathima_K_M_Pathology_e63e657e87.png (1 ms) 200
[2021-07-19T06:01:36.497Z] debug GET /uploads/small_architectural_111v_16225ac9c0_afa2d96e7c.jpg (0 ms) 200
[2021-07-19T08:20:58.656Z] debug GET /clients/count (23 ms) 200
[2021-07-19T08:20:58.661Z] debug GET /publications (35 ms) 200
[2021-07-19T08:20:58.669Z] debug GET /clients (31 ms) 200
[2021-07-19T08:20:59.844Z] debug GET /uploads/small_architectural_111v_16225ac9c0_afa2d96e7c.jpg (1 ms) 200
[2021-07-19T08:20:59.849Z] debug GET /uploads/Dr_Prathima_K_M_Pathology_e63e657e87.png (1 ms) 200
[2021-07-19T08:39:58.148Z] debug GET /clients/count (29 ms) 200
[2021-07-19T08:39:58.165Z] debug GET /publications (32 ms) 200
[2021-07-19T08:39:58.167Z] debug GET /clients (44 ms) 200
[2021-07-19T08:39:58.798Z] debug GET /uploads/small_architectural_111v_16225ac9c0_afa2d96e7c.jpg (1 ms) 200
[2021-07-19T08:39:58.812Z] debug GET /uploads/Dr_Prathima_K_M_Pathology_e63e657e87.png (2 ms) 200
[2021-07-19T08:40:01.228Z] debug GET /clients/count (6 ms) 200
[2021-07-19T08:40:01.243Z] debug GET /publications (12 ms) 200
[2021-07-19T08:40:01.263Z] debug GET /clients (14 ms) 200
[2021-07-19T08:40:02.460Z] debug GET /uploads/small_architectural_111v_16225ac9c0_afa2d96e7c.jpg (2 ms) 200
[2021-07-19T08:40:02.473Z] debug GET /uploads/Dr_Prathima_K_M_Pathology_e63e657e87.png (1 ms) 200
[2021-07-19T08:41:37.046Z] debug GET /clients/count (22 ms) 200
[2021-07-19T08:41:37.053Z] debug GET /publications (32 ms) 200
[2021-07-19T08:41:37.060Z] debug GET /clients (31 ms) 200
[2021-07-19T08:41:38.415Z] debug GET /uploads/Dr_Prathima_K_M_Pathology_e63e657e87.png (1 ms) 200
[2021-07-19T08:41:38.437Z] debug GET /uploads/small_architectural_111v_16225ac9c0_afa2d96e7c.jpg (1 ms) 200
[2021-07-19T13:56:38.896Z] debug GET /publications (14 ms) 200
[2021-07-19T13:56:38.920Z] debug GET /clients/count (14 ms) 200
[2021-07-19T13:56:38.923Z] debug GET /clients (22 ms) 200
[2021-07-19T13:56:46.051Z] debug GET /uploads/Dr_Prathima_K_M_Pathology_e63e657e87.png (2 ms) 200
[2021-07-19T13:56:47.140Z] debug GET /uploads/small_architectural_111v_16225ac9c0_afa2d96e7c.jpg (1 ms) 200
[2021-07-19T14:12:53.927Z] debug GET /clients/count (22 ms) 200
[2021-07-19T14:12:53.930Z] debug GET /publications (31 ms) 200
[2021-07-19T14:12:53.957Z] debug GET /clients (45 ms) 200
[2021-07-19T14:12:54.447Z] debug GET /uploads/Dr_Prathima_K_M_Pathology_e63e657e87.png (1 ms) 200
[2021-07-19T14:12:54.452Z] debug GET /uploads/small_architectural_111v_16225ac9c0_afa2d96e7c.jpg (0 ms) 200
[2021-07-19T14:22:16.330Z] debug GET /publications (19 ms) 200
[2021-07-19T14:22:16.341Z] debug GET /clients (20 ms) 200
[2021-07-19T14:22:16.374Z] debug GET /clients/count (7 ms) 200
[2021-07-19T14:22:17.642Z] debug GET /uploads/small_architectural_111v_16225ac9c0_afa2d96e7c.jpg (1 ms) 200
[2021-07-19T14:22:17.700Z] debug GET /uploads/Dr_Prathima_K_M_Pathology_e63e657e87.png (1 ms) 200
[2021-07-19T14:35:36.292Z] debug GET /publications (22 ms) 200
[2021-07-19T14:35:36.307Z] debug GET /clients (28 ms) 200
[2021-07-19T14:35:36.310Z] debug GET /clients/count (15 ms) 200
[2021-07-19T14:35:37.455Z] debug GET /uploads/Dr_Prathima_K_M_Pathology_e63e657e87.png (1 ms) 200
[2021-07-19T14:35:37.760Z] debug GET /uploads/small_architectural_111v_16225ac9c0_afa2d96e7c.jpg (1 ms) 200
[2021-07-19T14:37:31.346Z] debug GET /publications (12 ms) 200
[2021-07-19T14:37:31.402Z] debug GET /clients (28 ms) 200
[2021-07-19T14:37:31.410Z] debug GET /clients/count (5 ms) 200
[2021-07-19T14:37:32.286Z] debug GET /clients (26 ms) 200
[2021-07-19T14:37:32.291Z] debug GET /publications (24 ms) 200
[2021-07-19T14:37:32.496Z] debug GET /clients/count (6 ms) 200
[2021-07-19T14:37:32.810Z] debug GET /uploads/Dr_Prathima_K_M_Pathology_e63e657e87.png (2 ms) 200
[2021-07-19T14:37:32.849Z] debug GET /uploads/small_architectural_111v_16225ac9c0_afa2d96e7c.jpg (1 ms) 200
[2021-07-19T14:52:15.313Z] debug GET /clients/count (20 ms) 200
[2021-07-19T14:52:15.322Z] debug GET /publications (26 ms) 200
[2021-07-19T14:52:15.324Z] debug GET /clients (36 ms) 200
[2021-07-19T14:52:20.121Z] debug GET /uploads/Dr_Prathima_K_M_Pathology_e63e657e87.png (1 ms) 200
[2021-07-19T14:52:20.303Z] debug GET /uploads/small_architectural_111v_16225ac9c0_afa2d96e7c.jpg (1 ms) 200
[2021-07-19T15:02:37.182Z] debug GET index.html (10 ms) 200
[2021-07-19T15:02:37.228Z] debug GET index.html (7 ms) 200
[2021-07-19T15:26:42.501Z] debug GET /clients/count (23 ms) 200
